Date,Open,High,Low,Close,Volume,Adj Close
2008-04-08,115.720001,116.879997,115.279999,116.269997,7283300,95.340073
2008-04-09,116.5,117.720001,115.720001,116.769997,6819100,95.750067
2008-04-10,116.93,119.220001,116.879997,118.779999,9149300,97.398246
2008-04-11,117.309998,117.800003,115.510002,116.0,9556800,95.118679
2008-04-14,116.199997,117.940002,115.949997,117.279999,7745600,96.168263
2008-04-15,117.099998,117.66999799999999,115.540001,117.16999799999999,8642000,96.078064
2008-04-16,118.150002,120.470001,117.16999799999999,120.470001,19317700,98.784029
2008-04-17,122.389999,123.720001,120.699997,123.08000200000001,18999100,100.924199
2008-04-18,123.91999799999999,125.0,123.150002,124.400002,12490800,102.006584
2008-04-21,123.620003,124.510002,122.050003,124.349998,6952800,101.965582
2008-04-22,123.870003,124.349998,123.010002,123.66999799999999,5417500,101.40799
2008-04-23,123.690002,124.779999,122.639999,123.599998,7593300,101.35059100000001
2008-04-24,123.379997,124.900002,122.730003,124.190002,5996700,101.83438699999999
2008-04-25,124.5,124.5,122.059998,123.08000200000001,6313400,100.924199
2008-04-28,122.610001,123.050003,121.639999,121.690002,5605200,99.78441600000001
2008-04-29,122.040001,123.199997,122.040001,122.849998,7226000,100.735599
2008-04-30,123.339996,123.5,120.5,120.699997,8128300,98.972623
2008-05-01,121.059998,124.43,121.059998,123.610001,8230200,101.35879200000001
2008-05-02,123.300003,124.0,121.760002,123.18,6916600,101.006197
2008-05-05,122.290001,123.25,121.739998,122.029999,6359300,100.063209
2008-05-06,121.5,123.339996,120.779999,122.82,5910400,100.711001
2008-05-07,122.779999,124.980003,122.410004,124.139999,11406800,102.209479
2008-05-08,124.199997,125.16999799999999,123.699997,124.91999799999999,9794000,102.851683
2008-05-09,124.370003,124.650002,123.629997,124.059998,5502900,102.14361
2008-05-12,123.82,125.989998,123.559998,125.239998,8666800,103.115152
2008-05-13,125.120003,126.699997,125.029999,126.58000200000001,9693400,104.21843100000001
2008-05-14,126.519997,128.830002,126.199997,127.519997,8888300,104.99236699999999
2008-05-15,127.33000200000001,128.679993,126.900002,128.46000700000002,7227900,105.76631499999999
2008-05-16,128.46000700000002,128.479996,126.800003,127.82,6372100,105.239372
2008-05-19,127.68,128.21000700000002,126.050003,126.489998,6385200,104.144327
2008-05-20,126.050003,126.050003,124.449997,125.18,7017700,103.065754
2008-05-21,125.050003,126.400002,123.019997,123.620003,8333900,101.78134399999999
2008-05-22,123.550003,125.349998,123.550003,124.699997,5031300,102.670547
2008-05-23,124.349998,124.910004,123.769997,124.199997,4701500,102.258877
2008-05-27,124.010002,127.379997,124.0,127.32,6989200,104.827702
2008-05-28,127.5,129.53999299999998,126.989998,129.53999299999998,9875600,106.65551200000002
2008-05-29,128.759995,129.990005,128.66000400000001,129.71000700000002,7561500,106.795491
2008-05-30,129.220001,129.990005,128.800003,129.429993,8652900,106.564944
2008-06-02,128.490005,129.369995,126.699997,127.360001,7599300,104.86063600000001
2008-06-03,127.470001,129.0,127.459999,127.839996,7238200,105.25583600000002
2008-06-04,127.870003,128.5,126.449997,127.550003,6432300,105.017073
2008-06-05,127.410004,129.03999299999998,127.199997,128.470001,6153300,105.77454399999999
2008-06-06,127.769997,128.139999,124.739998,124.940002,7886200,102.868154
2008-06-09,125.379997,126.18,124.059998,125.860001,5584000,103.625625
2008-06-10,124.879997,126.720001,124.629997,125.940002,5384200,103.69149399999999
2008-06-11,125.900002,125.900002,122.860001,123.25,7207200,101.47670600000001
2008-06-12,123.849998,125.089996,123.129997,123.849998,6748600,101.970709
2008-06-13,124.41999799999999,126.57,124.150002,126.150002,6379600,103.864395
2008-06-16,125.459999,127.139999,124.650002,126.709999,6280200,104.325463
2008-06-17,127.099998,127.099998,124.620003,125.099998,5277900,102.99988499999999
2008-06-18,124.550003,125.43,123.699997,124.160004,6614700,102.225949
2008-06-19,123.66999799999999,125.620003,122.360001,125.019997,7570200,102.934016
2008-06-20,124.809998,125.019997,122.5,122.739998,9624900,101.05680100000001
2008-06-23,123.0,124.5,122.400002,123.459999,5852300,101.64960699999999
2008-06-24,123.08000200000001,124.25,121.900002,123.459999,7552900,101.64960699999999
2008-06-25,123.66999799999999,125.83000200000001,123.199997,124.58000200000001,7131500,102.571751
2008-06-26,123.43,123.82,120.760002,121.129997,9710600,99.731222
2008-06-27,121.019997,122.050003,118.260002,120.050003,11660400,98.842019
2008-06-30,120.029999,120.220001,118.150002,118.529999,8439000,97.590538
2008-07-01,117.5,119.360001,116.599998,119.269997,10069400,98.199809
2008-07-02,118.410004,120.550003,118.120003,119.099998,8093200,98.059842
2008-07-03,119.949997,120.779999,117.889999,119.540001,6115200,98.42211400000001
2008-07-07,119.620003,122.639999,119.620003,121.5,9131100,100.035861
2008-07-08,120.550003,123.989998,120.550003,123.879997,9813300,101.995408
2008-07-09,124.209999,124.5,120.400002,120.400002,9506700,99.130187
2008-07-10,120.660004,123.540001,120.660004,123.18,10053600,101.419073
2008-07-11,121.800003,123.739998,120.57,122.120003,8841400,100.546334
2008-07-14,123.510002,124.25,121.239998,121.540001,8317400,100.068795
2008-07-15,121.0,124.5,119.900002,123.199997,10710500,101.435537
